Moonlite Cafe,530,Brookline Blvd,Pittsburgh,PA,15226,Pittsburgh-119,Restaurant with Liquor,
Morcilla,3519,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,Restaurant with Liquor,
Morton&#39;s of Chicago / Pittsburgh,625,Liberty Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Chain Restaurant with Liquor,
Mosside Restaurant &amp; Lounge,2127,Mosside Blvd,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Mount Troy Inn,2021,Mt Troy Road,Pittsburgh,PA,15212,Reserve,Restaurant with Liquor,
Mozart Room @ Heinz Hall,600,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Mr. Smalls Theatre &amp; Funhouse Restaurant,400,Lincoln Avenue,Pittsburgh,PA,15209,Millvale,Restaurant with Liquor,
Mt Oliver Hofbrau,206,Brownsville Rd,Pittsburgh,PA,15210,Mt Oliver,Restaurant with Liquor,
Mt Royal Inn,151,Mt Royal Blvd,Pittsburgh,PA,15223,Shaler,Restaurant with Liquor,
Muddy Waters Oyster Bar,130,Highland  Avenue,Pittsburgh,PA,15206,Pittsburgh-108,Restaurant with Liquor,
MugShots Grill &amp; Bar,25,Walsh  Road,Pittsburgh,PA,15205,Crafton,Restaurant with Liquor,
Mullaney&#39;s Harp &amp; Fiddle,2329,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Mullen&#39;s Bar &amp; Grill,200,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
Mulligan&#39;s,1013,Lebanon Rd,West Mifflin,PA,15122,West Mifflin,Restaurant with Liquor,
Murphy&#39;s Tap Room,1106,S Braddock Ave,Pittsburgh,PA,15218,Swissvale,Restaurant with Liquor,
Murray Ave Grill,1720,Murray Ave,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Murray&#39;s Cafe,2038,Noble St,Pittsburgh,PA,15218,Swissvale,Restaurant with Liquor,
Muzzy&#39;s II,408,2nd Street,Carnegie,PA,15106,Heidelberg,Restaurant with Liquor,
My Big Fat Greek Gyro / The Simple Greek,431,Market Street,Pittsburgh,PA,15222,Pittsburgh-101,Chain Restaurant with Liquor,
My Place,4113,Brownsville Rd,Library,PA,15129,South Park,Restaurant with Liquor,
My Thai ,3024,W Liberty  Avenue,Pittsburgh,PA,15216,Dormont,Restaurant with Liquor,
N Braddock Amvets Post 60,1135,Wolfe Ave,Braddock,PA,15104,North Braddock,Restaurant with Liquor,
Nadine&#39;s,19,S 27th St,Pittsburgh,PA,15203,Pittsburgh-116,Restaurant with Liquor,
Nagel&#39;s,2100,Spring St,Pittsburgh,PA,15210,Pittsburgh-116,Restaurant with Liquor,
Nakama Japanese Steakhouse &amp; Sushi Bar,1611,E Carson St,Pittsburgh,PA,15203,Pittsburgh-117,Restaurant with Liquor,
Nakama North,10636,Perry  Highway,Wexford,PA,15090,Pine,Restaurant with Liquor,
Nancettas,1200,Old Freeport Road,Pittsburgh,PA,15238,O&#39;Hara,Restaurant with Liquor,
Napoli Pizza,1155,Washington Pike,Bridgeville,PA,15017,Collier,Restaurant with Liquor,
Napoli Pizzaria ,2006,Murray Avenue,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Natrona Heights VFW / Post #894,894,Veterans Lane,Natrona Heights,PA,15065,Harrison,Restaurant with Liquor,
Nazcar&#39;s Saloon,106,E Main St,Carnegie,PA,15106,Carnegie,Restaurant with Liquor,
New Amsterdam,4421,Butler St,Pittsburgh,PA,15201,Pittsburgh-109,Restaurant with Liquor,
New Dumpling House / Sushi Bar,2138,Murray Avenue,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
New Jug Bar,1504,Lincoln Ave,Pittsburgh,PA,15206,Pittsburgh-112,Restaurant with Liquor,
Nick Marie&#39;s Esta Esta,4000,Wm Penn  Highway,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Nicky&#39;s Thai Kitchen III,903,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Chain Restaurant with Liquor,
Nico&#39;s Recovery Room,178,Pearl St,Pittsburgh,PA,15224,Pittsburgh-109,Restaurant with Liquor,
Nied&#39;s Hotel Restaurant,5438,Butler St,Pittsburgh,PA,15201,Pittsburgh-110,Restaurant with Liquor,
Nine On Nine,900,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Nola On The Square / Perl&#233;,24,Market Square,Pittsburgh,PA,15222,Pittsburgh-101,Restaurant with Liquor,
Nooch&#39;s Bar,409,Butler Street,Pittsburgh,PA,15223,Etna,Restaurant with Liquor,
Noodles &amp; Company,476,McMaster Way,Pittsburgh,PA,15222,Pittsburgh-102,Chain Restaurant with Liquor,
Noodles &amp; Company,301,South Hills Village,Pittsburgh,PA,15241,Bethel Park,Chain Restaurant with Liquor,
Noodles &amp; Company #734,3820,Wm Penn  Highway,Monroeville,PA,15146,Monroeville,Chain Restaurant with Liquor,
Nordstrom Cafe,1000,Ross Park Mall Dr,Pittsburgh,PA,15237,Ross,Chain Restaurant with Liquor,
North Braddock VFD Co #1,1318,Wolfe Ave,Braddock,PA,15104,North Braddock,Restaurant with Liquor,
North Park Lounge,8701,Babcock Blvd,Pittsburgh,PA,15237,McCandless,Chain Restaurant with Liquor,
North Park Lounge / Clubhouse,5301,Ranalli Dr,Gibsonia,PA,15044,Richland,Restaurant with Liquor,
North Star Hotel,8155,Steubenville Pike,Mc Donald,PA,15057,North Fayette,Restaurant with Liquor,
North Versailles Bowling Center / Club 475 the Last Frame,475,Lincoln Hwy,North Versailles,PA,15137,North Versailles,Restaurant with Liquor,
Norwood Inn,184,McCoy Rd,Mc Kees Rocks,PA,15136,Stowe,Restaurant with Liquor,
Nox&#39;s Tavern &amp; Grille ,720,Blaw  Avenue,Pittsburgh,PA,15238,Blawnox,Restaurant with Liquor,
O&#39;Brien&#39;s Bar,3224,Brighton Rd,Pittsburgh,PA,15212,Pittsburgh-127,Restaurant with Liquor,
OTB Bicycle Cafe @ The Boathouse,10301,Pearce Mill Road,Allison Park,PA,15101,McCandless,Restaurant with Liquor,
Oakdale Inn,5200,Noblestown Road,Oakdale,PA,15071,Oakdale,Restaurant with Liquor,
Oakland Restaurant Supply,3221,Penn Avenue,Pittsburgh,PA,15201,Pittsburgh-106,Warehouse,
Oakmont Country Club / 9th Hole Snack Bar,1233,Hulton Rd,Oakmont,PA,15139,Plum,Restaurant with Liquor,
Oakmont Country Club Restaurant,1223,Hulton Rd,Oakmont,PA,15139,Plum,Restaurant with Liquor,
Oakmont Hotel Restaurant,235,Allegheny Avenue,Oakmont,PA,15139,Oakmont,Restaurant with Liquor,
Oakmont Tavern,814,Allegheny River Boulevard,Oakmont,PA,15139,Oakmont,Restaurant with Liquor,
Oakmont Yacht Club,11,Washington Avenue,Oakmont,PA,15139,Oakmont,Restaurant with Liquor,
Oaks Theater,310,Allegheny River Boulevard,Oakmont,PA,15139,Oakmont,Restaurant with Liquor,
Obey House Tavern,1337,Steuben St,Pittsburgh,PA,15220,Pittsburgh-128,Restaurant with Liquor,
Off The Hook,908,Warrendale Village  Drive,Warrendale,PA,15086,Marshall,Restaurant with Liquor,
Old Mexico Mexican Restaurant ,3075,Clairton Blvd / Century III Mall,West Mifflin,PA,15123,West Mifflin,Chain Restaurant with Liquor,
Old Patton Township Social Club,1513,Maple Avenue,Turtle Creek,PA,15145,Turtle Creek,Restaurant with Liquor,
Old Town Buffet,860,Saw Mill Run  Boulevard,Pittsburgh,PA,15226,Pittsburgh-118,Restaurant with Liquor,
Olive or Twist,140,6th Street,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Olivia&#39;s Banquet Facility / Foster&#39;s Pub,318,Forest Grove Road,Coraopolis,PA,15108,Kennedy,Restaurant with Liquor,
Omni William Penn Hotel  / Terrace Room &amp; Speakeasy ,530,Wm Penn Place,Pittsburgh,PA,15219,Pittsburgh-102,Restaurant with Liquor,
Omni William Penn Hotel / Main Kitchen,530,Wm Penn Place,Pittsburgh,PA,15219,Pittsburgh-102,Restaurant with Liquor,
Omni William Penn Hotel / Tap Room,530,Wm Penn Place,Pittsburgh,PA,15219,Pittsburgh-102,Chain Restaurant with Liquor,
One Thirty One East,131,Main Street,Carnegie,PA,15106,Carnegie,Restaurant with Liquor,
Onyx Inn,1011,E Carson St,Pittsburgh,PA,15203,Pittsburgh-117,Restaurant with Liquor,
Order Of Owls / Nest #1091,725,Little Deer Creek Valley Road,Russellton,PA,15076,West Deer,Restaurant with Liquor,
Order Of Owls Nest #1538,524,7th Avenue,Homestead,PA,15120,West Homestead,Restaurant with Liquor,
Ordinary Joe&#39;s,225,Commercial  Avenue,Pittsburgh,PA,15215,Aspinwall,Restaurant with Liquor,
Orient Kitchen,4808,Baum Blvd,Pittsburgh,PA,15213,Pittsburgh-108,Restaurant with Liquor,
Ormsby Ave Cafe,402,Ormsby Avenue,Pittsburgh,PA,15210,Pittsburgh-116,Restaurant with Liquor,
Osaka Sushi &amp; Chinese Restaurant,2101,Greentree Road,Pittsburgh,PA,15220,Scott,Restaurant with Liquor,
Outback Steakhouse  #3950,25,McMurray Rd,Pittsburgh,PA,15241,Upper St Clair,Chain Restaurant with Liquor,
Outback Steakhouse  #3951,9395,McKnight  Road,Pittsburgh,PA,15237,McCandless,Chain Restaurant with Liquor,
Outback Steakhouse #3953,3000,Mosside Blvd,Monroeville,PA,15146,Monroeville,Chain Restaurant with Liquor,
Outback Steakhouse #3954,1400,Market Place Blvd,Coraopolis,PA,15108,Moon,Chain Restaurant with Liquor,
Over The Bar Bicycle Cafe,2518,E Carson St,Pittsburgh,PA,15203,Pittsburgh-116,Restaurant with Liquor,
Overlook Lounge,1131,James St,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Ozz Bar &amp; Grill,1882,Main Street,Pittsburgh,PA,15215,Sharpsburg,Restaurant with Liquor,
P F Chang&#39;s,148,West Bridge St,Homestead,PA,15120,West Homestead,Chain Restaurant with Liquor,
P F Chang&#39;s China Bistro,1600,Settlers Ridge Center Drive,Pittsburgh,PA,15205,Robinson,Chain Restaurant with Liquor,
P Town,4740,Baum Blvd,Pittsburgh,PA,15213,Pittsburgh-108,Restaurant with Liquor,
PJ,3405,Walnut St,Mc Keesport,PA,15132,McKeesport,Restaurant with Liquor,
PNC Park  / 05.33.01 N Shore Refreshments #318,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park  / 05.49.01 N Shore Refreshments #307,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 00.34.01 In Seat Service ,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 01.08.02 N Shore Refreshments #135,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 01.32.03 Press Dining Kitchen ,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 01.402.10 The Lexus Club ,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 01.57.01 N Shore Refreshments #146 &amp; 01.57.02 Portable #148,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 01.59.01 Riverwalk Grill #144,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 01.64.02 Manny&#39;s Bar-B-Q,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 02.19.02 Pops&#39; Plaza #131-134,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 02.23.01 NSRJust4U #128/02.218.01 Vend #129 - Port #130,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 02.25.01 Federal Street Grill #127,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 02.28.01 N Shore Refreshments #123,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 02.30.01 Federal Street Grill #120,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 02.415.02 BRGR &amp; Bev Wall #115,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 02.44.01-02 N Shore Refreshments #114 &amp;Vendor #113,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 02.47.01 NSR #108 / Quaker Steak &amp; Lube #109,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 02.47.01Primanti Brothers #110,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 04.15.02 Bierbauer&#39;s Grill #213,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 04.24.02 Keystone Corner Bar &amp; Pantry #228,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 04.28.03 Bridges Burger #222 &amp; Beer Cooler 04.26.06,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 04.47.01 BBQ Pitt #210,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 04.48.01 Club 3000 &amp; Pantry #207-208,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 04.53.01 All You Can Eat  #201-205,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 05.19.01 Federal Street Grill #332,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 05.25.01 N Shore Refresh #328 &amp; 05.24.01 Vendor #329,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 05.28.01 Quaker Steak &amp; Lube #322,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 05.415.01 Federal Street Grill #314,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / 05.46.01 Pop&#39;s Potato Patch #310,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / 05.52.01 N Shore Refresh #305 &amp; 05.53.01 Vendor #303,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / Beers of the Burgh #107,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / Club Cambria,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / N Shore Refreshments #130,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / Rivertowne Brewing Hall of Fame Club,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / Skull Bar #101,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Restaurant with Liquor,
PNC Park / Terrace Bar,115,Federal  Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PNC Park / The Corner Bar,115,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,Chain Restaurant with Liquor,
PPG PAINTS Arena Captain Morgan Bar #112,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Carvery #107C,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Center Bistro #113 &amp; #115,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Classics Rm#223,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Classics Room #116,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Classics Rooms #229 &amp; #230,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Concourse Bar #118,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Concourse Bars #106 B &amp; #108B,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Restaurant with Liquor,
PPG PAINTS Arena First Niagara Bar #102,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena First Niagra Bistro #103,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Lexus Club,1001,5th  Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Meat &amp; Poutines,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena RM 119120121 BP3B,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Rm#211 #212,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Rm#231 #232 Nakama,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Seat #107 #108 #109,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Smokehouse / Burgatory Bar,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Suite #66,1001,5th  Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Suite Kitchen Rm #P4D,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Suite Pantry #P4A #P4B,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
PPG PAINTS Arena Taco #101,1001,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-103,Chain Restaurant with Liquor,
Packs &amp; Dogs,223,Shiloh St,Pittsburgh,PA,15211,Pittsburgh-119,Restaurant with Liquor,
Pallantia Tapas y Paella,810,Ivy  Street,Pittsburgh,PA,15232,Pittsburgh-107,Restaurant with Liquor,
Palmieri&#39;s Restaurant,101,Penn Pz,Turtle Creek,PA,15145,Turtle Creek,Restaurant with Liquor,
Palmieri&#39;s Restaurant,951,Old Frankstown Rd,Pittsburgh,PA,15239,Plum,Chain Restaurant with Liquor,
Pan,3519,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,Chain Restaurant with Liquor,
Pan Asia Chinese &amp; Japanese Restaurant,5321,Clairton Blvd,Pittsburgh,PA,15236,Baldwin Boro,Restaurant with Liquor,
Papa Da Vinci,3526,Blvd of The Allies,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Papa J&#39;s Ristorante,200,E Main St,Carnegie,PA,15106,Carnegie,Chain Restaurant with Liquor,
Papa Rocks Pizza,4512,Broadway Ave,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Papaya Asian Restaurant,210,McHolme Drive,Pittsburgh,PA,15275,North Fayette,Restaurant with Liquor,
Paradise Island Bowl,7601,Grand Ave,Pittsburgh,PA,15225,Neville,Restaurant with Liquor,
Paris 66,6018,Centre Avenue,Pittsburgh,PA,15206,Pittsburgh-107,Restaurant with Liquor,
Park Bruges,5801,Bryant  Street,Pittsburgh,PA,15206,Pittsburgh-111,Restaurant with Liquor,
Park House,403,Ohio Street,Pittsburgh,PA,15212,Pittsburgh-123,Restaurant with Liquor,
Park Place Pub,5719,Bryant St,Pittsburgh,PA,15206,Pittsburgh-111,Restaurant with Liquor,
Park Valley Lounge,5916,Brownsville Rd,Pittsburgh,PA,15236,South Park,Restaurant with Liquor,
Parkview Bar &amp; Grill,907,1st Avenue,Brackenridge,PA,15014,Brackenridge,Restaurant with Liquor,
Parkway Tavern,4733,Wm Penn Hwy,Monroeville,PA,15146,Monroeville,Restaurant with Liquor,
Pasta Too,5260,Library  Road,Bethel Park,PA,15102,Bethel Park,Restaurant with Liquor,
Pastoli&#39;s Pizza Pasta &amp; Paisans,1900,Murray Avenue,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Patrick&#39;s Pub,1207,Spring Run Road Extension,Coraopolis,PA,15108,Moon,Restaurant with Liquor,
Patron Mexican Grill,135,Highland Avenue,Pittsburgh,PA,15206,Pittsburgh-108,Chain Restaurant with Liquor,
Patron Mexican Grill,11675,Perry  Highway,Wexford,PA,15090,Pine,Chain Restaurant with Liquor,
Patron Mexican Grill,1141,Freeport Road,Pittsburgh,PA,15238,O&#39;Hara,Chain Restaurant with Liquor,
Patron Mexican Grill,245,Mall Boulevard,Monroeville,PA,15146,Monroeville,Chain Restaurant with Liquor,
Patty Jo&#39;s,2700,Custer Ave,Pittsburgh,PA,15227,Pittsburgh-129,Restaurant with Liquor,
Payne Hill Grille,1101,State Rt 885 Road,Clairton,PA,15025,Jefferson,Restaurant with Liquor,
Pazzo Bistro,1614,Washington  Road,Pittsburgh,PA,15241,Upper St Clair,Restaurant with Liquor,
Pazzo&#39;s Italian Grill,412,Center St,Mc Keesport,PA,15132,McKeesport,Restaurant with Liquor,
Peanutz,408,E Ohio St,Pittsburgh,PA,15212,Pittsburgh-123,Restaurant with Liquor,
Pearl&#39;s Cafe,1601,McClure St,Homestead,PA,15120,Homestead,Restaurant with Liquor,
Pearl&#39;s Cafe II - Hob Nob,4025,Homestead - Duquesne Rd,West Mifflin,PA,15122,West Mifflin,Chain Restaurant with Liquor,
Penn Aiken Dairy,5401,Penn Ave,Pittsburgh,PA,15206,Pittsburgh-111,Restaurant with Liquor,
Penn Avenue Fish Company,308,Forbes Avenue,Pittsburgh,PA,15222,Pittsburgh-101,Restaurant with Liquor,
Penn Brewery,800,Vinial  Street,Pittsburgh,PA,15212,Pittsburgh-124,Restaurant with Liquor,
Penn Hills Bar &amp; Grill,11507,Frankstown Rd,Pittsburgh,PA,15235,Penn Hills,Restaurant with Liquor,
Pennsbury Pub &amp; Grille,1049,Pennsbury Boulevard,Pittsburgh,PA,15205,Pennsbury Village,Restaurant with Liquor,
Peppercini&#39;s Italian Restaurant &amp; Lounge,5899,Steubenville Pike,Mc Kees Rocks,PA,15136,Robinson,Restaurant with Liquor,
Pepperoncini&#39;s,105,Seminary Avenue / Suite 7,Oakdale,PA,15071,Oakdale,Restaurant with Liquor,
Perrytowne Drafthouse,1002,Perry Hwy,Pittsburgh,PA,15237,Ross,Restaurant with Liquor,
Persin&#39;s Tavern,&nbsp;,U.S. Route 30,Clinton,PA,15026,Findlay,Restaurant with Liquor,
Peter Allen&#39;s Italian,613,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,Restaurant with Liquor,
Peter&#39;s Place,1199,Washington Pike,Bridgeville,PA,15017,Collier,Restaurant with Liquor,
Peter&#39;s Pub,116,Oakland Ave,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Petersen Events Ctr / Campus View Club &amp; Pantry Rm#4033,3719,Terrace St,Pittsburgh,PA,15261,Pittsburgh-104,Restaurant with Liquor,
Pgh Sports Bar &amp; Grill,3630,Library Road,Pittsburgh,PA,15234,Castle Shannon,Restaurant with Liquor,
Pheasant Ridge Golf Course Restaurant,6065,Rittman Road,Gibsonia,PA,15044,West Deer,Restaurant with Liquor,
Phillippi&#39;s Family Dining &amp; Pizzeria,2105,Freeport Road,Natrona Heights,PA,15065,Harrison,Restaurant with Liquor,
Phoenix BIG Cinemas Chartiers 18,1025,Washington Pike,Bridgeville,PA,15017,Collier,Chain Restaurant with Liquor,
Phoenix Big Cinemas Stadium 18,1701,Lincoln Highway,North Versailles,PA,15137,North Versailles,Chain Restaurant with Liquor,
Piacquadios,300,Mt Lebanon  Boulevard,Pittsburgh,PA,15234,Castle Shannon,Restaurant with Liquor,
Piccolina&#39;s,1580,McLaughlin Run Rd,Pittsburgh,PA,15241,Upper St Clair,Restaurant with Liquor,
Pido&#39;s Pub,1129,Ravine St,Homestead,PA,15120,Munhall,Restaurant with Liquor,
Pig Iron Public House,926,Sheraton Drive,Mars,PA,16046,Marshall,Restaurant with Liquor,
Pin High Pub at Hickory Heights,116,Hickory Heights Drive,Bridgeville,PA,15017,South Fayette,Restaurant with Liquor,
Pino&#39;s Mercato,6738,Reynolds St,Pittsburgh,PA,15206,Pittsburgh-114,Restaurant with Liquor,
Pints on Penn,3523,Penn Avenue,Pittsburgh,PA,15201,Pittsburgh-106,Restaurant with Liquor,
Piper&#39;s Pub,1828,E Carson St,Pittsburgh,PA,15203,Pittsburgh-117,Restaurant with Liquor,
Pirata @ Tower Two-Sixty,274,Forbes  Avenue,Pittsburgh,PA,15222,Pittsburgh-101,Restaurant with Liquor,
Pisa Caf&#233; &amp; Pub,22,Rich Hill  Road,Cheswick,PA,15024,Harmar,Restaurant with Liquor,
Pisci&#39;s,4501,Main St,Homestead,PA,15120,Munhall,Restaurant with Liquor,
Pitcairn Grill,422,Broadway Ave,Pitcairn,PA,15140,Pitcairn,Restaurant with Liquor,
Pitt&#39;s Dogg&#39;n It,5857,Ellsworth Avenue,Pittsburgh,PA,15232,Pittsburgh-107,Restaurant with Liquor,
Pitt&#39;s Dogg&#39;n It,260,Atwood Street,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Pittsburgerz Smokehouse Sports Bar &amp; Grille,415,Noblestown Road,Carnegie,PA,15106,Scott,Restaurant with Liquor,
Pittsburgh Airport Marriott / Runner Stone Mill House ,777,Aten  Road,Coraopolis,PA,15108,Findlay,Chain Restaurant with Liquor,
Pittsburgh Athletic Assoc Restaurant,4215,5th Ave,Pittsburgh,PA,15213,Pittsburgh-104,Restaurant with Liquor,
Pittsburgh Bottleshop Cafe,1597,Washington Pike,Bridgeville,PA,15017,Collier,Restaurant with Liquor,
Pittsburgh Field Club Restaurant,121,Field Club Road,Pittsburgh,PA,15238,Fox Chapel,Restaurant with Liquor,
Pittsburgh Golf Club Cafe,5280,Northumberland St,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Pittsburgh Golf Club Restaurant,5280,Northumberland St,Pittsburgh,PA,15217,Pittsburgh-114,Restaurant with Liquor,
Pittsburgh North Golf Club,3800,Bakerstown Rd,Bakerstown,PA,15007,Richland,Restaurant with Liquor,
Pizza Hut  #023988,50,Towne Square Way,Pittsburgh,PA,15227,Brentwood,Chain Restaurant with Liquor,
Pizza Hut #023981,1112,Washington Pike,Bridgeville,PA,15017,Collier,Chain Restaurant with Liquor,
Pizza Hut #023984,3036,Freeport Road,Natrona Heights,PA,15065,Harrison,Chain Restaurant with Liquor,
Pizza Hut #023985,1235,Long Run Rd,Mc Keesport,PA,15131,White Oak,Chain Restaurant with Liquor,
Pizza Hut #023986,271 I/2,Clairton Blvd,West Mifflin,PA,15122,West Mifflin,Chain Restaurant with Liquor,
Pizza Hut #023990,7,Poplar Street,Pittsburgh,PA,15221,Greentree,Chain Restaurant with Liquor,
