\6408 Brownsville Rd, Pittsburgh, PA 15236, USA\,40.3215204,-79.9956289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\224 E 8th Ave, Homestead, PA 15120, USA\,40.4072836,-79.909811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2634 5th Ave, McKeesport, PA 15132, USA\,40.3565161,-79.8330786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1635 Nobles Ln, Pittsburgh, PA 15210, USA\,40.3963208,-79.9970441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\307 Grant Ave, Millvale, PA 15209, USA\,40.4793991,-79.9723656,\307 Grant Ave, Pittsburgh, PA 15223, USA\,40.5094755,-79.9539361,,,,,,,,,,,,,,,,,,,,,,,,
\709 East St, Pittsburgh, PA 15212, USA\,40.4544479,-79.9981538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\610 Evans Ave, McKeesport, PA 15132, USA\,40.349933,-79.84976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2339 E Carson St, Pittsburgh, PA 15203, USA\,40.428513,-79.971327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\910 Sheraton Dr, Mars, PA 16046, USA\,40.6685634,-80.0950135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1 Bigelow Square, Pittsburgh, PA 15219, USA\,40.4405269,-79.9940152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\101 Mall Blvd, Monroeville, PA 15146, USA\,40.431988,-79.7936134,\101 Mall Plaza Blvd, Monroeville, PA 15146, USA\,40.4318005,-79.791284,,,,,,,,,,,,,,,,,,,,,,,,
\500 Mansfield Ave, Pittsburgh, PA 15205, USA\,40.4188335,-80.0584184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2301 Brownsville Rd, Pittsburgh, PA 15210, USA\,40.389305,-79.985024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\700 Unity Trestle Rd, Pittsburgh, PA 15239, USA\,40.485236,-79.769482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6080 Steubenville Pike, McKees Rocks, PA 15136, USA\,40.443688,-80.145731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\501 E Ohio St, Pittsburgh, PA 15212, USA\,40.4533444,-80.0004461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1456 Lincoln Hwy, North Versailles, PA 15137, USA\,40.3728573,-79.7934093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\348 Center Ave, Pittsburgh, PA 15229, USA\,40.5164811,-80.0219606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\122 E 8th Ave, Homestead, PA 15120, USA\,40.4062917,-79.9113326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1910 Cochran Rd, Pittsburgh, PA 15220, USA\,40.3932959,-80.0656653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\122 W 8th Ave, Homestead, PA 15120, USA\,40.4053132,-79.9126076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4700 Penn Ave, Pittsburgh, PA 15224, USA\,40.4654669,-79.947989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\325 6th Ave, Pittsburgh, PA 15229, USA\,40.5319682,-80.0229431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\339 6th Ave, Pittsburgh, PA 15229, USA\,40.5319682,-80.0229431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\215 2nd St, Braddock, PA 15104, USA\,40.40545,-79.874572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\12 E Main St, Carnegie, PA 15106, USA\,40.4068135,-80.0873186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\304 Butler St, Pittsburgh, PA 15223, USA\,40.4953248,-79.9451145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\721 White St, McKeesport, PA 15132, USA\,40.349274,-79.852258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1100 S Braddock Ave, Pittsburgh, PA 15218, USA\,40.4326319,-79.8941711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6580 Frankstown Ave, Pittsburgh, PA 15206, USA\,40.459362,-79.911678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\108 19th St, Pittsburgh, PA 15222, USA\,40.4508435,-79.9850201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\444 Liberty Ave, Pittsburgh, PA 15222, USA\,40.4408674,-80.0047092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\509 Wall Ave, Wall, PA 15148, USA\,40.394489,-79.785472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\100 Churchill Rd, Pittsburgh, PA 15235, USA\,40.430393,-79.829331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1162 Brookline Blvd, Pittsburgh, PA 15226, USA\,40.3919342,-80.0134823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2028 Murray Ave, Pittsburgh, PA 15217, USA\,40.434041,-79.9231187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\460 Home Dr, Pittsburgh, PA 15275, USA\,40.4512448,-80.1833764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4771 McKnight Rd, Pittsburgh, PA 15237, USA\,40.5207632,-80.0057933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1150 Smallman St, Pittsburgh, PA 15222, USA\,40.4460808,-79.9930939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\611 Old Clairton Rd, Pleasant Hills, PA 15236, USA\,40.325286,-79.956346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\306 Lewis Run Rd, West Mifflin, PA 15122, USA\,40.3326001,-79.9314167,\306 Lewis Run Rd, Jefferson Hills, PA 15025, USA\,40.3006983,-79.9223823,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\535 Smithfield St, Pittsburgh, PA 15222, USA\,40.4413521,-79.9980174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\414 Hawkins Ave, Braddock, PA 15104, USA\,40.4134643,-79.8802474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2557 E Carson St, Pittsburgh, PA 15203, USA\,40.4277474,-79.9685946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5100 Corporate Dr, Pittsburgh, PA 15237, USA\,40.5614199,-80.0245728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\11978 Perry Hwy, Wexford, PA 15090, USA\,40.6324345,-80.0563681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\197 Hazelwood Ave, Pittsburgh, PA 15207, USA\,40.4118919,-79.9418089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\337 Fourth Ave, Pittsburgh, PA 15222, USA\,40.4391288,-79.9998961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1102 Brackenridge Ave, Brackenridge, PA 15014, USA\,40.605475,-79.7358409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3901 Forbes Ave, Pittsburgh, PA 15213, USA\,40.4425605,-79.9565407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7328 Penn Ave, Pittsburgh, PA 15208, USA\,40.4480826,-79.8985301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2526 E Carson St, Pittsburgh, PA 15203, USA\,40.4272804,-79.9687188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\660 Ambridge Ave, Ambridge, PA 15003, USA\,40.587541,-80.2065536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\510 Market St, Pittsburgh, PA 15222, USA\,40.441487,-80.0016733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1500 Locust St, Braddock, PA 15104, USA\,40.4092824,-79.8524644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\721 Walnut St, McKeesport, PA 15132, USA\,40.3482324,-79.8643469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1805 E Carson St, Pittsburgh, PA 15203, USA\,40.4289667,-79.9801756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4305 Main St, Pittsburgh, PA 15224, USA\,40.4642375,-79.9529562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1501 E Carson St, Pittsburgh, PA 15203, USA\,40.4290803,-79.9832825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6290 Broad St, Pittsburgh, PA 15206, USA\,40.4603948,-79.9193675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\12270 Frankstown Rd, Pittsburgh, PA 15235, USA\,40.47321,-79.8199549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\342 Center Ave, Pittsburgh, PA 15229, USA\,40.5162445,-80.0220778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1701 Lincoln Hwy, North Versailles, PA 15137, USA\,40.3718575,-79.7866694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1617 State St, Jefferson Hills, PA 15025, USA\,40.262119,-79.9133166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1050 Brinton Rd, Pittsburgh, PA 15221, USA\,40.4290647,-79.8746666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2721 5th Ave, McKeesport, PA 15132, USA\,40.3575327,-79.8326779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1402 Evergreen Ave, Pittsburgh, PA 15209, USA\,40.496389,-79.976045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7780 Steubenville Pike, Oakdale, PA 15071, USA\,40.4401565,-80.2104503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\426 Fox Chapel Rd, Pittsburgh, PA 15238, USA\,40.5224917,-79.877455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1366 Old Freeport Rd, Pittsburgh, PA 15238, USA\,40.486365,-79.872736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\641 North Ave, Pittsburgh, PA 15221, USA\,40.4453893,-79.8841284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5454 Library Rd, Bethel Park, PA 15102, USA\,40.3246798,-80.0260307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2317 New England Rd, West Mifflin, PA 15122, USA\,40.3314949,-79.91933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3535 Butler St, Pittsburgh, PA 15201, USA\,40.4649762,-79.9658505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2313 Rochester Rd, Pittsburgh, PA 15237, USA\,40.5783131,-80.0781165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3810 Butler St, Pittsburgh, PA 15201, USA\,40.4669198,-79.9640019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\115 Forbes Ave, Pittsburgh, PA 15222, USA\,40.4410869,-80.0033104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\315 James St, Verona, PA 15147, USA\,40.503991,-79.844092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7300 Lemington Ave, Pittsburgh, PA 15235, USA\,40.46701,-79.889938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\936 Broadway Blvd, Pitcairn, PA 15140, USA\,40.401257,-79.773145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\212 Oakland Ave, Pittsburgh, PA 15213, USA\,40.4411003,-79.9567958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5310 Butler St, Pittsburgh, PA 15201, USA\,40.4823362,-79.9521025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2550 Brownsville Rd, Pittsburgh, PA 15210, USA\,40.385609,-79.97897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1617 Banksville Rd, Pittsburgh, PA 15216, USA\,40.4097359,-80.0313774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7246 Kelly St, Pittsburgh, PA 15208, USA\,40.4548773,-79.8953928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1620 Spring Garden Ave, Pittsburgh, PA 15212, USA\,40.466759,-79.98545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\219 Atwood St, Pittsburgh, PA 15213, USA\,40.4407534,-79.9568309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4912 Gardenville Rd, Pittsburgh, PA 15236, USA\,40.3458433,-80.0073127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7900 Steubenville Pike, Imperial, PA 15126, USA\,40.440723,-80.227872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\41 Sterling St, Pittsburgh, PA 15205, USA\,40.446321,-80.0684059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4251 Northern Pike, Monroeville, PA 15146, USA\,40.4341275,-79.7560568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3410 Saxonburg Blvd, Glenshaw, PA 15116, USA\,40.5496014,-79.913536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3616 Louisa St, Pittsburgh, PA 15213, USA\,40.439421,-79.9560956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1728 E Carson St, Pittsburgh, PA 15203, USA\,40.4285889,-79.9810393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\111 Market St, Pittsburgh, PA 15222, USA\,40.4389186,-80.0039649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\111 Sandy Creek Rd, Verona, PA 15147, USA\,40.4840496,-79.8533566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4121 Butler St, Pittsburgh, PA 15201, USA\,40.4701019,-79.9609173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\6513 Steubenville Pike, Pittsburgh, PA 15205, USA\,40.4474586,-80.1630923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\800 Allegheny River Blvd, Verona, PA 15147, USA\,40.5068849,-79.8430705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3049 Sussex Ave, Pittsburgh, PA 15226, USA\,40.3845792,-80.0157112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1000 Hayden Blvd, Elizabeth, PA 15037, USA\,40.2647407,-79.8794451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5301 Grove Rd, Pittsburgh, PA 15236, USA\,40.3586613,-80.0016524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3239 Washington Pike, Bridgeville, PA 15017, USA\,40.3409545,-80.1185257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5055 Library Rd, Bethel Park, PA 15102, USA\,40.3388304,-80.0245754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\9901 Mountain View Dr, West Mifflin, PA 15122, USA\,40.3396703,-79.9497458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1671 Butler Plank Rd, Glenshaw, PA 15116, USA\,40.5376611,-79.9651634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1029 W View Park Dr, West View, PA 15229, USA\,40.5165385,-80.0375742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5550 Centre Ave, Pittsburgh, PA 15232, USA\,40.4565374,-79.9344344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4010 Monroeville Blvd, Monroeville, PA 15146, USA\,40.432086,-79.7726358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2021 Wharton St, Pittsburgh, PA 15203, USA\,40.4310089,-79.976705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1705 S Braddock Ave, Pittsburgh, PA 15218, USA\,40.4257051,-79.8865838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\420 E Waterfront Dr, Homestead, PA 15120, USA\,40.4111498,-79.908469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\7000 Oxford Dr, Bethel Park, PA 15102, USA\,40.3471251,-80.0466811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\9805 McKnight Rd, Pittsburgh, PA 15237, USA\,40.5847057,-80.0396431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2700 Brownsville Rd, South Park Township, PA 15129, USA\,40.2909757,-79.9973439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\55 Alpha Dr, Pittsburgh, PA 15238, USA\,40.4920166,-79.8667577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\733 Copeland St, Pittsburgh, PA 15232, USA\,40.4511949,-79.9346096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\417 Monongahela Ave, Glassport, PA 15045, USA\,40.3284878,-79.8924974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\700 St Clair Ave, Clairton, PA 15025, USA\,40.2933564,-79.8892533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1741 Golden Mile Hwy, Monroeville, PA 15146, USA\,40.4426506,-79.7138333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1304 Evergreen Ave, Pittsburgh, PA 15209, USA\,40.495202,-79.975783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3117 Brereton St, Pittsburgh, PA 15219, USA\,40.4568361,-79.9664977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3301 Saw Mill Run Blvd, Pittsburgh, PA 15227, USA\,40.375428,-79.982898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1021 N Canal St, Pittsburgh, PA 15215, USA\,40.4947213,-79.9317787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1000 Clubhouse Dr, Braddock, PA 15104, USA\,40.4034049,-79.8557821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1212 Grandview Ave, Pittsburgh, PA 15211, USA\,40.4381192,-80.0185368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\114 Grant Ave, Pittsburgh, PA 15209, USA\,40.4783094,-79.9696949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\310 Grant St, Pittsburgh, PA 15219, USA\,40.4376694,-79.9974916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3801 Butler St, Pittsburgh, PA 15201, USA\,40.4670557,-79.9644245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4109 Penn Ave, Pittsburgh, PA 15224, USA\,40.465884,-79.9548726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\100 Village Club, Wexford, PA 15090, USA\,40.633976,-80.0507874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 655 Rodi Rd, Pittsburgh, PA 15235, USA\,40.4464844,-79.8267957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2341 E Carson St, Pittsburgh, PA 15203, USA\,40.4284858,-79.9714959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5741 3rd St, Verona, PA 15147, USA\,40.489191,-79.83994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2020 Murray Ave, Pittsburgh, PA 15217, USA\,40.4341336,-79.9231338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1006 Greentree Rd, Pittsburgh, PA 15220, USA\,40.4168413,-80.0454066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\903 PA-910, Indianola, PA 15051, USA\,40.5678004,-79.8593491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\565 Lincoln Ave, Pittsburgh, PA 15206, USA\,40.4615512,-79.9081532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\10 E Sherman St, Pittsburgh, PA 15209, USA\,40.47886,-79.971985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\535 Liberty Ave, Pittsburgh, PA 15222, USA\,40.4419941,-80.0025549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4717 Butler St, Pittsburgh, PA 15201, USA\,40.474628,-79.957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1004 N Canal St, Pittsburgh, PA 15215, USA\,40.4948051,-79.932352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1903 Leechburg Rd, Pittsburgh, PA 15235, USA\,40.493474,-79.789948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4257 Verona Rd, Verona, PA 15147, USA\,40.466973,-79.86467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\3225 Babcock Blvd, Pittsburgh, PA 15237, USA\,40.5245995,-80.0165555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\2510 Lincoln Blvd, Elizabeth, PA 15037, USA\,40.301801,-79.865078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\4207 Butler St, Pittsburgh, PA 15201, USA\,40.470484,-79.9607427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5000 Campbells Run Rd, Pittsburgh, PA 15277, USA\,40.4385492,-80.1503716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\313 North Ave, Pittsburgh, PA 15209, USA\,40.482126,-79.974163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\5747 Ellsworth Ave, Pittsburgh, PA 15232, USA\,40.4559645,-79.9313082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\287 Monier Rd, Gibsonia, PA 15044, USA\,40.6506059,-79.8797507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1620 Pennsylvania Ave, West Mifflin, PA 15122, USA\,40.362357,-79.8585015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1400 Crafton Blvd, Pittsburgh, PA 15205, USA\,40.4375401,-80.0576043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\1 Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4462873,-80.0138843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\Art Rooney Ave, Pittsburgh, PA 15212, USA\,40.4473455,-80.0142135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
